project_id,project_ref,gsp,licence_area,technology,mw_installed,mw_export,phase,queue_position,queue_pct,gsp_total_mw,gsp_project_count,firm_date,firm_date,acceptance_date,protections,gsp_fault_constrained,spv_name,spv_postcode,spv_lat,spv_lon,spv_address,spv_county,ecr_flexible,ecr_target_energisation,ecr_mpan,ecr_match_score,ecr_match_type,location_source,ch_company_number,ch_status,ch_incorporated,ch_last_filing,ch_has_charges,ch_charge_count,ch_match_name,ch_match_score,ch_dormant,repd_ref,repd_planning_status,repd_lpa,repd_operator,repd_county,repd_region,repd_postcode,repd_date_refused,repd_date_granted,repd_date_operational,repd_date_construction,repd_match_score,tier,tier_reasons,acq_signal,acq_rationale,last_updated,NESO Countersign Date,Customer Acceptance Date,Obtain Min Info Date,gate_outcome
293,G2-0293,Pyle Grid,South Wales,Wind,16.4,16.4,1.0,447,0.6,,,30/06/2029,,02/02/2022,,,Pennant walters,CF34 0EA,51.58803,-3.61299,Llangynwd,data not available,data not available,2030-08-31 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,08895080,active,2014-02-14,2025-02-14,True,1,PENNANT WALTERS (FOELT) LIMITED,65.2,False,"repd_ref    AA577
repd_ref     3834
repd_ref      NaN
Name: 3051, dtype: object",Abandoned,Rhondda Cynon Taf,Npower Renewables,Mid Glamorgan,Wales,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:1registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Pyle Grid. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 16 MW.",2026-05-07T19:15:52,01/03/2022,01/12/2021,07/09/2021,Gate 2
294,G2-0294,DRAKELOW 132kV,East Midlands,Solar,26.4,25,1.0,450,0.7692307692307693,,,30/10/2029,,01/02/2023,,, wetmore solar limited,DE15 0TG,52.82445,-1.60079,data not available,data not available,data not available,2027-07-22 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,13891760,active,2022-02-03,2026-02-02,True,1,WETMORE SOLAR LIMITED,100.0,False,"repd_ref    C3314
repd_ref     2209
repd_ref      NaN
Name: 1792, dtype: object",Abandoned,North Kesteven,Estover Energy,Lincolnshire,East Midlands,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:1registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at DRAKELOW 132kV. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 26 MW.",2026-05-07T19:15:52,06/02/2023,25/01/2022,17/09/2021,Gate 2
295,G2-0295,Seabank Sgp,South West,BESS,52.1,52.1,1.0,466,0.55,,,01/07/2026,,01/06/2022,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),,,,51.55303,-2.67565,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref     132
repd_ref    6952
repd_ref     NaN
Name: 5345, dtype: object",Abandoned,Wiltshire,Statera Energy / Minety North Storage,Wiltshire,South West,SN16 9RP,,,,,100.0,RED,planning:Abandoned|no_ecr_match|no_ch_record,LOW,"RED tier, back of queue, weak remaining signals. Limited residual value for acquisition. Monitor for formal queue removal via CMP470.",2026-05-07T19:15:52,06/06/2022,18/03/2022,14/10/2021,Gate 2
296,G2-0296,Seabank Sgp,South West,Solar,42.0,52.1,1.0,466,0.55,,,01/07/2026,,01/06/2022,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),,,,51.55237,-2.63859,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C0447
repd_ref     1630
repd_ref      NaN
Name: 1315, dtype: object",Operational,Cornwall,Equitix,Cornwall,South West,PL15 8LY,,,2014-12-10 00:00:00,2014-02-28 00:00:00,100.0,AMBER,planning:operational(2014-12-10)|no_ecr_match|no_ch_record,LOW,"AMBER, pre-FID, back-of-queue at Seabank Sgp. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/06/2022,18/03/2022,14/10/2021,Gate 2
297,G2-0297,Cellarhead 132kV,West Midlands,BESS,40.0,40,1.0,482,0.5714285714285714,,,31/10/2028,30/06/2026,18/03/2022,Protection Clause 2a: Projects which are significantly progressed (CMP435),TRUE,Balance energy 8 limited,ST10 1PN,52.97975,-2.01129,Draycott Cross Road,data not available,data not available,2028-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,13685564,active,2021-10-18,2025-08-30,True,1,BALANCE ENERGY 8 LTD,90.9,False,"repd_ref     NaN
repd_ref    7096
repd_ref     NaN
Name: 5455, dtype: object",Planning Permission Granted,Newcastle-under-Lyme,Volta Energy Storage,Staffordshire,West Midlands,ST5 7LU,,,,,100.0,AMBER,spv:active|charges:1registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,23/03/2022,02/08/2022,01/11/2021,Gate 2
298,G2-0298,Upper Boat,South Wales,Wind,6.0,6,1.0,489,0.6470588235294118,,,31/05/2029,,01/02/2022,Protection Clause 2a: Projects which are significantly progressed (CMP435),, pennant walters (holdings) limited,CF37 2NU,51.60751,-3.38117,Land South Of Trehafod,data not available,data not available,2029-06-30 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,05633297,active,2005-11-23,2025-11-23,True,5,PENNANT WALTERS (HOLDINGS) LIMITED,100.0,False,"repd_ref    04054W3
repd_ref       2567
repd_ref        NaN
Name: 2080, dtype: object",Operational,Isle of Anglesey,RWE npower,Gwynedd,Wales,,,,1996-05-01 00:00:00,,100.0,AMBER,planning:operational(1996-05-01)|spv:active|charges:5registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,06/02/2022,07/02/2022,10/11/2021,Gate 2
299,G2-0299,STAYTHORPE C 132kV S STN,East Midlands,BESS,30.0,30,1.0,496,0.8333333333333334,,,01/06/2033,16/09/2026,01/05/2023,Protection Clause 2a: Projects which are significantly progressed (CMP435),, frp mercia holdco 3 limited,DN22 8BE,53.3047,-0.98865,data not available,data not available,data not available,2027-04-30 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,13760737,active,2021-11-23,2025-11-23,False,0,FRP MERCIA HOLDCO 3 LIMITED,100.0,False,"repd_ref     NaN
repd_ref    7820
repd_ref     NaN
Name: 5944, dtype: object",Planning Permission Expired,South Kesteven,Coriolis Energy,Lincolnshire,East Midlands,NG31 9RY,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active,LOW,"AMBER, pre-FID, back-of-queue at STAYTHORPE C 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/05/2023,12/01/2022,19/11/2021,Gate 2
300,G2-0300,Grange,South Wales,Wind,20.5,20.5,1.0,509,1.0,,,30/06/2029,,01/02/2022,,,Pennant walters (holdings) ltd,CF34 0TN,51.62954,-3.64867,Near Bryn Llefrith Farm,data not available,data not available,2030-08-31 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,05633297,active,2005-11-23,2025-11-23,True,5,PENNANT WALTERS (HOLDINGS) LIMITED,93.8,False,"repd_ref    EN00510
repd_ref       3975
repd_ref        NaN
Name: 3180, dtype: object",Abandoned,Denbighshire,AGR Renewables,Clwyd,Wales,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:5registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Grange. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 20 MW.",2026-05-07T19:15:52,06/02/2022,18/02/2022,06/12/2021,Gate 2
301,G2-0301,Pembroke Power Station,South Wales,Wind,1.0,1,1.0,509,0.625,,,01/09/2026,,01/07/2022,,TRUE,Slebech investments limited,SA67 8DE,51.7919,-4.80216,Canaston Bridge,data not available,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,11898702,active,2019-03-22,2025-10-20,False,0,SLEBECH INVESTMENTS LIMITED,100.0,False,"repd_ref    N00422W
repd_ref       3272
repd_ref        NaN
Name: 2584, dtype: object",Operational,Pembrokeshire,Private Developer,Dyfed,Wales,,,,2006-08-01 00:00:00,,100.0,AMBER,planning:operational(2006-08-01)|spv:active,LOW,"AMBER, pre-FID, back-of-queue at Pembroke Power Station. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/07/2022,04/04/2022,06/12/2021,Gate 2
302,G2-0302,WEST BURTON 132kV S STN,East Midlands,Solar,34.0,34,1.0,513,0.4,,,22/12/2025,,01/04/2022,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE, stow park solar ltd,LN1 2AL,53.35496,-0.77964,data not available,data not available,data not available,2027-04-30 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),gsp,12379831,active,2019-12-30,2025-12-29,True,1,STOW PARK SOLAR LTD,100.0,False,"repd_ref    C1244
repd_ref     1528
repd_ref      NaN
Name: 1222, dtype: object",Operational,North Kesteven,Octopus Investments,Lincolnshire,East Midlands,NG32 3RN,,,2014-07-29 00:00:00,,100.0,GREEN,planning:operational(2014-07-29)|spv:active|charges:1registered|queue_pct:40%,LOW,GREEN with registered charges at WEST BURTON 132kV S STN — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,06/04/2022,08/03/2022,09/12/2021,Gate 2
303,G2-0303,WILLINGTON 132kV S STN,East Midlands,Solar,49.9,49.9,1.0,514,0.1111111111111111,,,25/07/2024,,01/04/2022,,TRUE,,,52.84365,-1.55708,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,AMBER,planning:Planning Permission Expired|queue_pct:11%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at WILLINGTON 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 50 MW.",2026-05-07T19:15:52,06/04/2022,10/03/2022,14/12/2021,Gate 2
304,G2-0304,GRENDON 132kV S STN,East Midlands,Solar,7.6,7.6,1.0,528,0.48148148148148145,,,15/12/2025,,01/06/2022,,,Broadholme solar farm limited,NN9 5PN,52.31487,-0.63204,Broadholme Farm,data not available,data not available,2026-09-15 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,14273336,active,2022-08-03,2025-08-02,True,2,BROADHOLME SOLAR FARM LIMITED,100.0,False,"repd_ref    C0263
repd_ref     1622
repd_ref      NaN
Name: 1310, dtype: object",Operational,East Lindsey,Private Developer,Lincolnshire,East Midlands,,,,2013-06-07 00:00:00,2012-12-01 00:00:00,100.0,GREEN,planning:operational(2013-06-07)|spv:active|charges:2registered|queue_pct:48%,LOW,GREEN with registered charges at GRENDON 132kV S STN — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,06/06/2022,13/04/2022,10/01/2022,Gate 2
305,G2-0305,DRAKELOW 132kV,East Midlands,Solar,20.9,16.6,1.0,533,0.8461538461538461,,,30/10/2029,,01/02/2023,,,,,52.79872,-1.55218,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C1652
repd_ref     1694
repd_ref     6948
Name: 1344, dtype: object",Operational,East Lindsey,Innova Renewables Limited,Lincolnshire,East Midlands,PE24 5AY,,,2024-03-12 00:00:00,,100.0,AMBER,planning:operational(2024-03-12)|no_ecr_match|no_ch_record,LOW,"AMBER, pre-FID, back-of-queue at DRAKELOW 132kV. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/02/2023,12/04/2022,13/01/2022,Gate 2
306,G2-0306,LEA MARSTON 132kV S STN,East Midlands,Solar,8.0,5,1.0,614,0.5,,,26/01/2026,,01/09/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),,,,52.53267,-1.69726,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C0263
repd_ref     1622
repd_ref      NaN
Name: 1310, dtype: object",Operational,East Lindsey,Private Developer,Lincolnshire,East Midlands,,,,2013-06-07 00:00:00,2012-12-01 00:00:00,100.0,AMBER,planning:operational(2013-06-07)|queue_pct:50%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at LEA MARSTON 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 8 MW.",2026-05-07T19:15:52,06/09/2021,05/09/2022,06/04/2022,Gate 2
307,G2-0307,Pembroke Power Station,South Wales,Solar,30.0,30,1.0,718,0.75,,,31/12/2027,,01/05/2023,,TRUE, alleston clean energy limited,SA71 5NJ,51.66757,-4.89158,data not available,data not available,data not available,2026-09-11 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,11786555,active,2019-01-24,2026-01-23,False,0,ALLESTON CLEAN ENERGY LIMITED,100.0,False,"repd_ref    C1595
repd_ref     1765
repd_ref      NaN
Name: 1398, dtype: object",Operational,Pembrokeshire,Sunsave,Dyfed,Wales,SA62 4PY,,,2014-09-12 00:00:00,2014-06-04 00:00:00,100.0,AMBER,planning:operational(2014-09-12)|spv:active,LOW,"AMBER, pre-FID, back-of-queue at Pembroke Power Station. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/05/2023,13/01/2023,30/09/2022,Gate 2
308,G2-0308,Cellarhead 132kV,West Midlands,Gas peaker,7.0,7,1.0,918,0.6428571428571429,,,17/09/2025,,11/03/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Regenerco ltd,ST10 3EW,53.03906,-1.88981,Yelsway Lane,data not available,data not available,2026-09-16 00:00:00,data not applicable,70.0,gsp+tech (no mw),ecr,07027214,active,2009-09-23,2025-09-23,True,1,REGENERCO LTD,100.0,False,,,,,,,,,,,,0.0,AMBER,spv:active|charges:1registered|no_repd_match,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,16/03/2021,29/01/2024,23/08/2023,Gate 2
309,G2-0309,GRENDON 132kV S STN,East Midlands,Solar,36.0,36,1.0,1004,0.5185185185185185,,,02/10/2026,,01/03/2022,,, eeb28 ltd,NN14 3NB,52.43619,-0.62046,Grafton Underwood,data not available,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,,no_confident_match,,,False,0,,0.0,,"repd_ref    C1244
repd_ref     1528
repd_ref      NaN
Name: 1222, dtype: object",Operational,North Kesteven,Octopus Investments,Lincolnshire,East Midlands,NG32 3RN,,,2014-07-29 00:00:00,,100.0,AMBER,planning:operational(2014-07-29)|ch:no_confident_match,LOW,"AMBER, pre-FID, back-of-queue at GRENDON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/03/2022,09/04/2024,21/02/2024,Gate 2
310,G2-0310,Pyle Grid,South Wales,Solar,9.2,7.6,1.0,1035,0.7,,,10/10/2028,,15/02/2022,,,Arise renewable energy uk ltd,SA13 2TL,51.55259,-3.71186,A 48,Port Talbot,data not available,2027-07-27 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,13569939,active,2021-08-17,2025-08-06,False,0,ARISE RENEWABLE ENERGY UK LIMITED,93.5,False,"repd_ref    B1208
repd_ref     2106
repd_ref      NaN
Name: 1698, dtype: object",Abandoned,Monmouthshire,Private Developer,Gwent,Wales,NP15 1LX,,,,,100.0,RED,planning:Abandoned|spv:active,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Pyle Grid. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 9 MW.",2026-05-07T19:15:52,14/03/2022,04/06/2024,20/05/2024,Gate 2
311,G2-0311,Indian Queens S.G.P.,South West,Dispatchable,10.0,10,1.0,1042,0.5789473684210527,,,30/09/2027,,01/09/2017,Protection Clause 2a: Additional protection for projects contracted to connect on or before 31st December 2027,,,,50.38764,-4.96613,,,,,,0.0,none,gsp,,,,,,,,,,,,,,,,,,,,,0.0,GREY,no_ecr_match|no_repd_match|no_ch_record,LOW,"No public trace and back-of-queue at Indian Queens S.G.P.. Likely speculative placeholder. Monitor CMP470 outcomes — if it survives the commitment fee round, re-score.",2026-05-07T19:15:52,06/09/2017,16/10/2024,25/06/2024,Gate 2
312,G2-0312,Upper Boat,South Wales,Solar,7.2,7.2,1.0,1071,0.7058823529411765,,,31/10/2028,,01/12/2021,Protection Clause 2a: Projects which are significantly progressed (CMP435),, windel solar 8 limited,CF72 8LN,51.55515,-3.40195,Ely Valley Road,data not available,data not available,2026-10-27 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13043499,active,2020-11-25,2025-11-24,False,0,WINDEL SOLAR 8 LTD,90.0,False,"repd_ref    AA908
repd_ref     1597
repd_ref      NaN
Name: 1286, dtype: object",Abandoned,Pembrokeshire,Ms Power Projects Ltd,Dyfed,Wales,SA62 5HY,,,,,100.0,RED,planning:Abandoned|spv:active,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Upper Boat. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 7 MW.",2026-05-07T19:15:52,06/12/2021,27/12/2024,08/10/2024,Gate 2
313,G2-0313,Seabank Sgp,South West,Solar,10.0,10,2.0,1079,0.7,,,31/12/2037,,01/11/2020,Protection Clause 2a: Projects which are significantly progressed (CMP435),,Ash solar farm limited,BA3 5EX,51.25855,-2.4635,Charlton Rd,data not available,data not available,2027-06-10 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,13621165,active,2021-09-14,2026-01-20,False,0,ASH SOLAR FARM LIMITED,100.0,False,"repd_ref    AA989
repd_ref     1074
repd_ref      NaN
Name: 959, dtype: object",Revised,Cornwall,Elgin Energy EsCo,Cornwall,South West,PL14 3RQ,,,,,100.0,AMBER,spv:active,LOW,"AMBER, pre-FID, back-of-queue at Seabank Sgp. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/11/2020,27/07/2020,24/04/2020,Gate 2
314,G2-0314,PORT HAM 132kV S STN,West Midlands,Solar,21.4,16,2.0,1080,0.5555555555555556,,,17/11/2033,,28/03/2022,Protection Clause 2a: Projects which are significantly progressed (CMP435),,,,51.46306,-2.59383,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C2799
repd_ref     2158
repd_ref      NaN
Name: 1745, dtype: object",Operational,Shropshire,Elgin Energy EsCo,Shropshire,West Midlands,SY1 4LL,,,2015-03-31 00:00:00,2015-01-01 00:00:00,100.0,AMBER,planning:operational(2015-03-31)|no_ecr_match|no_ch_record,LOW,"AMBER, pre-FID, back-of-queue at PORT HAM 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,02/04/2022,18/08/2021,26/03/2021,Gate 2
315,G2-0315,FECKENHAM 66 11kV S STN,West Midlands,Solar,25.0,25,2.0,1081,1.0,,,01/04/2032,10/09/2026,28/03/2022,Protection Clause 2a: Projects which are significantly progressed (CMP435),,Eeb54 limited,CV37 8LB,52.15412,-1.73228,Lands At Alscot Estate,Warwickshire,data not available,2026-08-26 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,,no_confident_match,,,False,0,,0.0,,"repd_ref    C3062
repd_ref     2175
repd_ref      NaN
Name: 1759, dtype: object",Operational,Wychavon,INRG (Solar Park) 14,Hereford and Worcester,West Midlands,,2014-09-15 00:00:00,,2016-03-23 00:00:00,2016-01-15 00:00:00,100.0,RED,planning:refused(2014-09-15)|planning:operational(2016-03-23)|ch:no_confident_match,LOW,"RED tier, back of queue, weak remaining signals. Limited residual value for acquisition. Monitor for formal queue removal via CMP470.",2026-05-07T19:15:52,02/04/2022,03/03/2022,29/11/2021,Gate 2
316,G2-0316,BISHOPS WOOD 132kV S STN,West Midlands,BESS,40.0,40,2.0,1082,0.5714285714285714,,,30/09/2032,31/10/2026,08/07/2022,Protection Clause 2a: Projects which are significantly progressed (CMP435),,Whitehouse farm energy barn limited,WR13 6NZ,52.1078,-2.2589,Rhydd Road,Malvern,data not available,2026-09-25 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,10923867,active,2017-08-21,2025-08-20,False,0,WHITEHOUSE FARM ENERGY BARN LIMITED,100.0,False,"repd_ref     NaN
repd_ref    7096
repd_ref     NaN
Name: 5455, dtype: object",Planning Permission Granted,Newcastle-under-Lyme,Volta Energy Storage,Staffordshire,West Midlands,ST5 7LU,,,,,100.0,AMBER,spv:active,LOW,"AMBER, pre-FID, back-of-queue at BISHOPS WOOD 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,13/07/2022,05/11/2021,24/06/2021,Gate 2
